date,horizon,actual,naive,drift,naive_error,drift_error
2023-06-28,3,1.3254,1.3199,1.320075845410628,0.005499999999999838,0.0053241545893718545
2023-06-29,4,1.3255,1.3199,1.320134460547504,0.005599999999999827,0.005365539452495849
2023-06-30,5,1.324,1.3199,1.32019307568438,0.0040999999999999925,0.0038069243156200194
2023-07-04,6,1.3219,1.3199,1.320251690821256,0.0020000000000000018,0.001648309178744034
2023-07-05,7,1.3273,1.3199,1.320310305958132,0.007399999999999851,0.006989694041867889
2023-06-27,1,1.3175,1.3151,1.315150803858521,0.0023999999999999577,0.002349196141478993
2023-06-28,2,1.3254,1.3151,1.3152016077170416,0.010299999999999976,0.010198392282958268
2023-06-29,3,1.3255,1.3151,1.3152524115755626,0.010399999999999965,0.010247588424437293
2023-06-30,4,1.324,1.3151,1.3153032154340836,0.00890000000000013,0.008696784565916493
2023-07-04,5,1.3219,1.3151,1.3153540192926045,0.006800000000000139,0.006545980707395538
2023-07-05,6,1.3273,1.3151,1.3154048231511253,0.012199999999999989,0.011895176848874645
2023-07-06,7,1.3348,1.3151,1.3154556270096462,0.01970000000000005,0.019344372990353742
2023-06-28,1,1.3254,1.3175,1.3175545746388442,0.007900000000000018,0.007845425361155733
2023-06-29,2,1.3255,1.3175,1.3176091492776885,0.008000000000000007,0.007890850722311438
2023-06-30,3,1.324,1.3175,1.3176637239165327,0.006500000000000172,0.006336276083467318
2023-07-04,4,1.3219,1.3175,1.317718298555377,0.0044000000000001815,0.004181701444623043
2023-07-05,5,1.3273,1.3175,1.3177728731942213,0.009800000000000031,0.009527126805778607
2023-07-06,6,1.3348,1.3175,1.3178274478330656,0.017300000000000093,0.016972552166934385
2023-07-07,7,1.3293,1.3175,1.31788202247191,0.011800000000000033,0.011417977528089818
2023-06-29,1,1.3255,1.3254,1.3254671474358974,9.999999999998899e-05,3.285256410245907e-05
2023-06-30,2,1.324,1.3254,1.3255342948717947,-0.0013999999999998458,-0.0015342948717946836
2023-07-04,3,1.3219,1.3254,1.3256014423076923,-0.0034999999999998366,-0.0037014423076922043
2023-07-05,4,1.3273,1.3254,1.3256685897435896,0.0019000000000000128,0.0016314102564103372
2023-07-06,5,1.3348,1.3254,1.3257357371794871,0.009400000000000075,0.00906426282051287
2023-07-07,6,1.3293,1.3254,1.3258028846153844,0.0039000000000000146,0.003497115384615501
2023-07-10,7,1.3284,1.3254,1.325870032051282,0.0030000000000001137,0.0025299679487180704
2023-06-30,1,1.324,1.3255,1.3255671999999998,-0.0014999999999998348,-0.0015671999999997688
2023-07-04,2,1.3219,1.3255,1.3256344,-0.0035999999999998256,-0.0037343999999999156
2023-07-05,3,1.3273,1.3255,1.3257016,0.0018000000000000238,0.0015983999999999998
2023-07-06,4,1.3348,1.3255,1.3257687999999999,0.009300000000000086,0.009031200000000128
2023-07-07,5,1.3293,1.3255,1.3258359999999998,0.0038000000000000256,0.0034640000000001336
2023-07-10,6,1.3284,1.3255,1.3259032,0.0029000000000001247,0.0024968000000000767
2023-07-11,7,1.326,1.3255,1.3259703999999999,0.000500000000000167,2.9600000000185034e-05
2023-07-04,1,1.3219,1.324,1.324064696485623,-0.0020999999999999908,-0.0021646964856230078
2023-07-05,2,1.3273,1.324,1.324129392971246,0.0032999999999998586,0.0031706070287538246
2023-07-06,3,1.3348,1.324,1.3241940894568691,0.01079999999999992,0.01060591054313087
2023-07-07,4,1.3293,1.324,1.3242587859424921,0.00529999999999986,0.005041214057507792
2023-07-10,5,1.3284,1.324,1.3243234824281152,0.0043999999999999595,0.0040765175718848745
2023-07-11,6,1.326,1.324,1.3243881789137382,0.0020000000000000018,0.0016118210862618998
2023-07-12,7,1.3188,1.324,1.3244528753993612,-0.0052000000000000934,-0.005652875399361212
2023-07-05,1,1.3273,1.3219,1.3219612440191388,0.005399999999999849,0.005338755980861087
2023-07-06,2,1.3348,1.3219,1.3220224880382776,0.012899999999999912,0.012777511961722388
2023-07-07,3,1.3293,1.3219,1.3220837320574164,0.007399999999999851,0.007216267942583565
2023-07-10,4,1.3284,1.3219,1.3221449760765551,0.00649999999999995,0.006255023923444902
2023-07-11,5,1.326,1.3219,1.3222062200956939,0.0040999999999999925,0.0037937799043061826
2023-07-12,6,1.3188,1.3219,1.3222674641148326,-0.0031000000000001027,-0.0034674641148326746
2023-07-13,7,1.3128,1.3219,1.3223287081339714,-0.009100000000000108,-0.009528708133971442
2023-07-06,1,1.3348,1.3273,1.3273697452229298,0.007500000000000062,0.0074302547770701555
2023-07-07,2,1.3293,1.3273,1.3274394904458597,0.0020000000000000018,0.0018605095541401884
2023-07-10,3,1.3284,1.3273,1.3275092356687896,0.001100000000000101,0.0008907643312103808
2023-07-11,4,1.326,1.3273,1.3275789808917198,-0.0012999999999998568,-0.0015789808917197057
2023-07-12,5,1.3188,1.3273,1.3276487261146497,-0.008499999999999952,-0.008848726114649708
2023-07-13,6,1.3128,1.3273,1.3277184713375796,-0.014499999999999957,-0.01491847133757962
2023-07-14,7,1.3183,1.3273,1.3277882165605095,-0.008999999999999897,-0.009488216560509466
2023-07-07,1,1.3293,1.3348,1.3348815580286169,-0.00550000000000006,-0.005581558028616929
2023-07-10,2,1.3284,1.3348,1.3349631160572337,-0.006399999999999961,-0.006563116057233698
2023-07-11,3,1.326,1.3348,1.3350446740858506,-0.008799999999999919,-0.009044674085850524
2023-07-12,4,1.3188,1.3348,1.3351262321144675,-0.016000000000000014,-0.016326232114467487
2023-07-13,5,1.3128,1.3348,1.3352077901430843,-0.02200000000000002,-0.02240779014308436
2023-07-14,6,1.3183,1.3348,1.3352893481717012,-0.01649999999999996,-0.01698934817170117
2023-07-17,7,1.3187,1.3348,1.3353709062003178,-0.016100000000000003,-0.01667090620031786
2023-07-10,1,1.3284,1.3293,1.3293726984126983,-0.0008999999999999009,-0.000972698412698314
2023-07-11,2,1.326,1.3293,1.3294453968253968,-0.0032999999999998586,-0.003445396825396685
2023-07-12,3,1.3188,1.3293,1.3295180952380952,-0.010499999999999954,-0.010718095238095193
2023-07-13,4,1.3128,1.3293,1.3295907936507936,-0.01649999999999996,-0.016790793650793612
2023-07-14,5,1.3183,1.3293,1.329663492063492,-0.010999999999999899,-0.011363492063491965
2023-07-17,6,1.3187,1.3293,1.3297361904761904,-0.010599999999999943,-0.011036190476190422
2023-07-18,7,1.319,1.3293,1.3298088888888888,-0.010299999999999976,-0.010808888888888868
2023-07-11,1,1.326,1.3284,1.3284711568938194,-0.0023999999999999577,-0.0024711568938193818
2023-07-12,2,1.3188,1.3284,1.3285423137876387,-0.009600000000000053,-0.009742313787638679
2023-07-13,3,1.3128,1.3284,1.328613470681458,-0.015600000000000058,-0.01581347068145811
2023-07-14,4,1.3183,1.3284,1.3286846275752773,-0.010099999999999998,-0.01038462757527725
2023-07-17,5,1.3187,1.3284,1.3287557844690967,-0.009700000000000042,-0.010055784469096718
2023-07-18,6,1.319,1.3284,1.3288269413629161,-0.009400000000000075,-0.009826941362916175
2023-07-19,7,1.317,1.3284,1.3288980982567353,-0.011400000000000077,-0.011898098256735379
2023-07-12,1,1.3188,1.326,1.326067246835443,-0.007200000000000095,-0.0072672468354431086
2023-07-13,2,1.3128,1.326,1.326134493670886,-0.0132000000000001,-0.013334493670886127
2023-07-14,3,1.3183,1.326,1.326201740506329,-0.00770000000000004,-0.00790174050632908
2023-07-17,4,1.3187,1.326,1.3262689873417721,-0.007300000000000084,-0.007568987341772138
2023-07-18,5,1.319,1.326,1.3263362341772154,-0.007000000000000117,-0.007336234177215406
2023-07-19,6,1.317,1.326,1.3264034810126584,-0.009000000000000119,-0.009403481012658421
2023-07-20,7,1.3171,1.326,1.3264707278481014,-0.00890000000000013,-0.009370727848101446
2023-07-13,1,1.3128,1.3188,1.318855766192733,-0.006000000000000005,-0.006055766192732959
2023-07-14,2,1.3183,1.3188,1.318911532385466,-0.0004999999999999449,-0.0006115323854660737
2023-07-17,3,1.3187,1.3188,1.318967298578199,-9.999999999998899e-05,-0.0002672985781990711
2023-07-18,4,1.319,1.3188,1.319023064770932,0.00019999999999997797,-2.30647709320575e-05
2023-07-19,5,1.317,1.3188,1.319078830963665,-0.0018000000000000238,-0.0020788309636650126
2023-07-20,6,1.3171,1.3188,1.3191345971563981,-0.0017000000000000348,-0.002034597156398199
2023-07-21,7,1.3212,1.3188,1.319190363349131,0.0023999999999999577,0.00200963665086884
2023-07-14,1,1.3183,1.3128,1.3128462145110409,0.00550000000000006,0.00545378548895914
2023-07-17,2,1.3187,1.3128,1.312892429022082,0.005900000000000016,0.005807570977917953
2023-07-18,3,1.319,1.3128,1.312938643533123,0.006199999999999983,0.006061356466876999
2023-07-19,4,1.317,1.3128,1.312984858044164,0.0041999999999999815,0.004015141955835855
2023-07-20,5,1.3171,1.3128,1.313031072555205,0.0042999999999999705,0.004068927444794923
2023-07-21,6,1.3212,1.3128,1.313077287066246,0.008399999999999963,0.008122712933753995
2023-07-24,7,1.3172,1.3128,1.313123501577287,0.0043999999999999595,0.004076498422712849
2023-07-17,1,1.3187,1.3183,1.3183548031496064,0.00039999999999995595,0.00034519685039358095
2023-07-18,2,1.319,1.3183,1.3184096062992126,0.0006999999999999229,0.000590393700787395
2023-07-19,3,1.317,1.3183,1.318464409448819,-0.0013000000000000789,-0.0014644094488189818
2023-07-20,4,1.3171,1.3183,1.3185192125984253,-0.0012000000000000899,-0.0014192125984253678
2023-07-21,5,1.3212,1.3183,1.3185740157480315,0.0028999999999999027,0.0026259842519684717
2023-07-24,6,1.3172,1.3183,1.3186288188976378,-0.001100000000000101,-0.0014288188976379068
2023-07-25,7,1.3184,1.3183,1.3186836220472442,9.999999999998899e-05,-0.00028362204724419193
2023-07-18,1,1.319,1.3187,1.3187553459119497,0.00029999999999996696,0.0002446540880503001
2023-07-19,2,1.317,1.3187,1.3188106918238993,-0.0017000000000000348,-0.0018106918238993686
2023-07-20,3,1.3171,1.3187,1.318866037735849,-0.0016000000000000458,-0.0017660377358490464
2023-07-21,4,1.3212,1.3187,1.3189213836477987,0.0024999999999999467,0.0022786163522012792
2023-07-24,5,1.3172,1.3187,1.3189767295597483,-0.0015000000000000568,-0.0017767295597483912
2023-07-25,6,1.3184,1.3187,1.3190320754716982,-0.00029999999999996696,-0.0006320754716981902
2023-07-26,7,1.322,1.3187,1.3190874213836479,0.0033000000000000806,0.0029125786163521905
2023-07-19,1,1.317,1.319,1.3190557299843013,-0.0020000000000000018,-0.0020557299843013688
2023-07-20,2,1.3171,1.319,1.3191114599686027,-0.0019000000000000128,-0.002011459968602747
2023-07-21,3,1.3212,1.319,1.3191671899529043,0.0021999999999999797,0.0020328100470956567
2023-07-24,4,1.3172,1.319,1.3192229199372056,-0.0018000000000000238,-0.002022919937205714
2023-07-25,5,1.3184,1.319,1.319278649921507,-0.0005999999999999339,-0.000878649921506991
2023-07-26,6,1.322,1.319,1.3193343799058084,0.0030000000000001137,0.0026656200941916897
2023-07-27,7,1.3201,1.319,1.3193901098901097,0.001100000000000101,0.0007098901098903099
2023-07-20,1,1.3171,1.317,1.3170525078369906,9.999999999998899e-05,4.7492163009366095e-05
2023-07-21,2,1.3212,1.317,1.3171050156739812,0.0041999999999999815,0.004094984326018736
2023-07-24,3,1.3172,1.317,1.3171575235109718,0.00019999999999997797,4.24764890281093e-05
2023-07-25,4,1.3184,1.317,1.3172100313479624,0.0014000000000000679,0.0011899686520375763
2023-07-26,5,1.322,1.317,1.3172625391849528,0.0050000000000001155,0.004737460815047223
2023-07-27,6,1.3201,1.317,1.3173150470219435,0.0031000000000001027,0.0027849529780565874
2023-07-28,7,1.3232,1.317,1.317367554858934,0.006199999999999983,0.005832445141065845
2023-07-21,1,1.3212,1.3171,1.3171525821596244,0.0040999999999999925,0.0040474178403755445
2023-07-24,2,1.3172,1.3171,1.3172051643192488,9.999999999998899e-05,-5.164319248907034e-06
2023-07-25,3,1.3184,1.3171,1.3172577464788733,0.0013000000000000789,0.0011422535211267348
2023-07-26,4,1.322,1.3171,1.3173103286384975,0.0049000000000001265,0.0046896713615025565
2023-07-27,5,1.3201,1.3171,1.317362910798122,0.0030000000000001137,0.0027370892018780957
2023-07-28,6,1.3232,1.3171,1.3174154929577464,0.006099999999999994,0.005784507042253528
2023-07-31,7,1.3177,1.3171,1.3174680751173709,0.000600000000000156,0.00023192488262924194
2023-07-24,1,1.3172,1.3212,1.32125890625,-0.0040000000000000036,-0.0040589062500000495
2023-07-25,2,1.3184,1.3212,1.3213178125,-0.0027999999999999137,-0.0029178125000000055
2023-07-26,3,1.322,1.3212,1.3213767187499998,0.0008000000000001339,0.0006232812500002183
2023-07-27,4,1.3201,1.3212,1.321435625,-0.0010999999999998789,-0.0013356249999998404
2023-07-28,5,1.3232,1.3212,1.32149453125,0.0020000000000000018,0.0017054687499999943
2023-07-31,6,1.3177,1.3212,1.3215534375,-0.0034999999999998366,-0.00385343749999989
2023-08-01,7,1.3291,1.3212,1.32161234375,0.007900000000000018,0.007487656249999919
2023-07-25,1,1.3184,1.3172,1.3172525741029641,0.0012000000000000899,0.0011474258970358697
2023-07-26,2,1.322,1.3172,1.3173051482059281,0.0048000000000001375,0.004694851794071919
2023-07-27,3,1.3201,1.3172,1.3173577223088924,0.0029000000000001247,0.0027422776911076863
2023-07-28,4,1.3232,1.3172,1.3174102964118564,0.006000000000000005,0.005789703588143569
2023-07-31,5,1.3177,1.3172,1.3174628705148206,0.000500000000000167,0.00023712948517951027
2023-08-01,6,1.3291,1.3172,1.3175154446177846,0.011900000000000022,0.011584555382215367
2023-08-02,7,1.3335,1.3172,1.3175680187207488,0.01629999999999998,0.015931981279251106
2023-07-26,1,1.322,1.3184,1.3184543613707165,0.0036000000000000476,0.0035456386292835873
2023-07-27,2,1.3201,1.3184,1.318508722741433,0.0017000000000000348,0.0015912772585671142
2023-07-28,3,1.3232,1.3184,1.3185630841121496,0.0047999999999999154,0.0046369158878503125
2023-07-31,4,1.3177,1.3184,1.318617445482866,-0.0006999999999999229,-0.0009174454828659862
2023-08-01,5,1.3291,1.3184,1.3186718068535825,0.010699999999999932,0.010428193146417408
2023-08-02,6,1.3335,1.3184,1.318726168224299,0.015099999999999891,0.014773831775700907
2023-08-03,7,1.3351,1.3184,1.3187805295950157,0.016699999999999937,0.01631947040498427
2023-07-27,1,1.3201,1.322,1.3220598755832038,-0.0019000000000000128,-0.001959875583203763
2023-07-28,2,1.3232,1.322,1.3221197511664076,0.0011999999999998678,0.0010802488335923677
2023-07-31,3,1.3177,1.322,1.3221796267496113,-0.0042999999999999705,-0.004479626749611221
2023-08-01,4,1.3291,1.322,1.322239502332815,0.007099999999999884,0.006860497667184884
2023-08-02,5,1.3335,1.322,1.3222993779160188,0.011499999999999844,0.011200622083981093
2023-08-03,6,1.3351,1.322,1.3223592534992226,0.01309999999999989,0.012740746500777389
2023-08-04,7,1.3355,1.322,1.322419129082426,0.013499999999999845,0.013080870917573817
2023-07-28,1,1.3232,1.3201,1.3201568322981367,0.0030999999999998806,0.003043167701863192
2023-07-31,2,1.3177,1.3201,1.3202136645962734,-0.0023999999999999577,-0.002513664596273335
2023-08-01,3,1.3291,1.3201,1.32027049689441,0.008999999999999897,0.008829503105590053
2023-08-02,4,1.3335,1.3201,1.3203273291925466,0.013399999999999856,0.013172670807453324
2023-08-03,5,1.3351,1.3201,1.3203841614906833,0.014999999999999902,0.014715838509316681
2023-08-04,6,1.3355,1.3201,1.32044099378882,0.015399999999999858,0.015059006211179948
2023-08-08,7,1.3456,1.3201,1.3204978260869566,0.025499999999999856,0.025102173913043258
2023-07-31,1,1.3177,1.3232,1.3232615503875969,-0.005499999999999838,-0.005561550387596759
2023-08-01,2,1.3291,1.3232,1.3233231007751938,0.005900000000000016,0.005776899224806176
2023-08-02,3,1.3335,1.3232,1.3233846511627907,0.010299999999999976,0.010115348837209215
2023-08-03,4,1.3351,1.3232,1.3234462015503876,0.011900000000000022,0.01165379844961234
2023-08-04,5,1.3355,1.3232,1.3235077519379845,0.012299999999999978,0.011992248062015376
2023-08-08,6,1.3456,1.3232,1.3235693023255812,0.022399999999999975,0.022030697674418676
2023-08-09,7,1.3431,1.3232,1.3236308527131782,0.01990000000000003,0.01946914728682181
2023-08-01,1,1.3291,1.3177,1.3177529411764706,0.011399999999999855,0.011347058823529377
2023-08-02,2,1.3335,1.3177,1.3178058823529413,0.015799999999999814,0.015694117647058636
2023-08-03,3,1.3351,1.3177,1.3178588235294117,0.01739999999999986,0.017241176470588204
2023-08-04,4,1.3355,1.3177,1.3179117647058824,0.017799999999999816,0.01758823529411746
2023-08-08,5,1.3456,1.3177,1.317964705882353,0.027899999999999814,0.02763529411764698
2023-08-09,6,1.3431,1.3177,1.3180176470588236,0.025399999999999867,0.025082352941176334
2023-08-10,7,1.3409,1.3177,1.318070588235294,0.023199999999999887,0.022829411764705876
2023-08-02,1,1.3335,1.3291,1.3291704791344667,0.0043999999999999595,0.004329520865533176
2023-08-03,2,1.3351,1.3291,1.3292409582689335,0.006000000000000005,0.005859041731066439
2023-08-04,3,1.3355,1.3291,1.3293114374034003,0.006399999999999961,0.006188562596599612
2023-08-08,4,1.3456,1.3291,1.329381916537867,0.01649999999999996,0.016218083462132826
2023-08-09,5,1.3431,1.3291,1.3294523956723339,0.014000000000000012,0.013647604327666096
2023-08-10,6,1.3409,1.3291,1.3295228748068006,0.011800000000000033,0.011377125193199333
2023-08-11,7,1.3443,1.3291,1.3295933539412674,0.015200000000000102,0.01470664605873262
2023-08-03,1,1.3351,1.3335,1.3335771604938271,0.0016000000000000458,0.001522839506172824
2023-08-04,2,1.3355,1.3335,1.3336543209876541,0.0020000000000000018,0.00184567901234578
2023-08-08,3,1.3456,1.3335,1.3337314814814814,0.0121,0.011868518518518556
2023-08-09,4,1.3431,1.3335,1.3338086419753086,0.009600000000000053,0.009291358024691387
2023-08-10,5,1.3409,1.3335,1.3338858024691358,0.007400000000000073,0.007014197530864186
2023-08-11,6,1.3443,1.3335,1.3339629629629628,0.010800000000000143,0.010337037037037256
2023-08-14,7,1.3461,1.3335,1.33404012345679,0.012600000000000167,0.012059876543210057
2023-08-04,1,1.3355,1.3351,1.3351795069337442,0.00039999999999995595,0.0003204930662557004
2023-08-08,2,1.3456,1.3351,1.3352590138674885,0.010499999999999954,0.010340986132511443
2023-08-09,3,1.3431,1.3351,1.3353385208012327,0.008000000000000007,0.0077614791987672405
2023-08-10,4,1.3409,1.3351,1.3354180277349768,0.005800000000000027,0.005481972265023227
2023-08-11,5,1.3443,1.3351,1.335497534668721,0.009200000000000097,0.008802465331279041
2023-08-14,6,1.3461,1.3351,1.3355770416024653,0.01100000000000012,0.01052295839753481
2023-08-15,7,1.3482,1.3351,1.3356565485362095,0.013100000000000112,0.012543451463790545
2023-08-08,1,1.3456,1.3355,1.33558,0.010099999999999998,0.010019999999999918
2023-08-09,2,1.3431,1.3355,1.3356599999999998,0.007600000000000051,0.007440000000000113
2023-08-10,3,1.3409,1.3355,1.33574,0.005400000000000071,0.005160000000000053
2023-08-11,4,1.3443,1.3355,1.33582,0.008800000000000141,0.008480000000000043
2023-08-14,5,1.3461,1.3355,1.3358999999999999,0.010600000000000165,0.010200000000000209
2023-08-15,6,1.3482,1.3355,1.33598,0.012700000000000156,0.01222000000000012
2023-08-16,7,1.3518,1.3355,1.3360599999999998,0.01629999999999998,0.015740000000000087
2023-08-09,1,1.3431,1.3456,1.3456953917050691,-0.0024999999999999467,-0.002595391705069172
2023-08-10,2,1.3409,1.3456,1.3457907834101381,-0.0046999999999999265,-0.004890783410138155
2023-08-11,3,1.3443,1.3456,1.3458861751152074,-0.0012999999999998568,-0.0015861751152073111
2023-08-14,4,1.3461,1.3456,1.3459815668202764,0.000500000000000167,0.00011843317972370926
2023-08-15,5,1.3482,1.3456,1.3460769585253456,0.0026000000000001577,0.0021230414746544746
2023-08-16,6,1.3518,1.3456,1.3461723502304146,0.006199999999999983,0.005627649769585297
2023-08-17,7,1.3524,1.3456,1.3462677419354838,0.006800000000000139,0.006132258064516227
2023-08-10,1,1.3409,1.3431,1.3431914110429448,-0.0021999999999999797,-0.0022914110429448353
2023-08-11,2,1.3443,1.3431,1.3432828220858894,0.0012000000000000899,0.0010171779141106008
2023-08-14,3,1.3461,1.3431,1.3433742331288343,0.0030000000000001137,0.002725766871165769
2023-08-15,4,1.3482,1.3431,1.3434656441717792,0.0051000000000001044,0.004734355828220904
2023-08-16,5,1.3518,1.3431,1.3435570552147238,0.00869999999999993,0.008242944785276096
2023-08-17,6,1.3524,1.3431,1.3436484662576686,0.009300000000000086,0.008751533742331397
2023-08-18,7,1.3552,1.3431,1.3437398773006135,0.0121,0.011460122699386455
2023-08-11,1,1.3443,1.3409,1.3409879019908115,0.0034000000000000696,0.0033120980091885244
2023-08-14,2,1.3461,1.3409,1.3410758039816233,0.0052000000000000934,0.005024196018376781
2023-08-15,3,1.3482,1.3409,1.3411637059724348,0.007300000000000084,0.007036294027565226
2023-08-16,4,1.3518,1.3409,1.3412516079632466,0.01089999999999991,0.010548392036753285
2023-08-17,5,1.3524,1.3409,1.3413395099540582,0.011500000000000066,0.011060490045941895
2023-08-18,6,1.3552,1.3409,1.34142741194487,0.01429999999999998,0.013772588055130042
2023-08-21,7,1.3543,1.3409,1.3415153139356815,0.013400000000000079,0.012784686064318596
2023-08-14,1,1.3461,1.3443,1.3443929663608563,0.0018000000000000238,0.001707033639143818
2023-08-15,2,1.3482,1.3443,1.3444859327217127,0.0039000000000000146,0.0037140672782873807
2023-08-16,3,1.3518,1.3443,1.344578899082569,0.00749999999999984,0.007221100917431
2023-08-17,4,1.3524,1.3443,1.344671865443425,0.008099999999999996,0.00772813455657495
2023-08-18,5,1.3552,1.3443,1.3447648318042813,0.01089999999999991,0.010435168195718658
2023-08-21,6,1.3543,1.3443,1.3448577981651377,0.010000000000000009,0.00944220183486233
2023-08-22,7,1.3549,1.3443,1.344950764525994,0.010599999999999943,0.009949235474006057
2023-08-15,1,1.3482,1.3461,1.346195572519084,0.0020999999999999908,0.0020044274809161156
2023-08-16,2,1.3518,1.3461,1.346291145038168,0.005699999999999816,0.005508854961831844
2023-08-17,3,1.3524,1.3461,1.346386717557252,0.006299999999999972,0.006013282442748125
2023-08-18,4,1.3552,1.3461,1.346482290076336,0.009099999999999886,0.008717709923663941
2023-08-21,5,1.3543,1.3461,1.34657786259542,0.008199999999999985,0.007722137404580165
2023-08-22,6,1.3549,1.3461,1.346673435114504,0.008799999999999919,0.008226564885496002
2023-08-23,7,1.3552,1.3461,1.3467690076335879,0.009099999999999886,0.008430992366412093
2023-08-16,1,1.3518,1.3482,1.3482986280487805,0.0035999999999998256,0.0035013719512193564
2023-08-17,2,1.3524,1.3482,1.348397256097561,0.0041999999999999815,0.004002743902439043
2023-08-18,3,1.3552,1.3482,1.3484958841463415,0.006999999999999895,0.006704115853658488
2023-08-21,4,1.3543,1.3482,1.348594512195122,0.006099999999999994,0.005705487804878118
2023-08-22,5,1.3549,1.3482,1.3486931402439024,0.006699999999999928,0.0062068597560975824
2023-08-23,6,1.3552,1.3482,1.348791768292683,0.006999999999999895,0.006408231707316858
2023-08-24,7,1.3565,1.3482,1.3488903963414636,0.008299999999999974,0.007609603658536468
2023-08-17,1,1.3524,1.3518,1.3519039573820395,0.000600000000000156,0.0004960426179605459
2023-08-18,2,1.3552,1.3518,1.352007914764079,0.0034000000000000696,0.0031920852359208496
2023-08-21,3,1.3543,1.3518,1.3521118721461187,0.0025000000000001688,0.0021881278538813387
2023-08-22,4,1.3549,1.3518,1.352215829528158,0.0031000000000001027,0.0026841704718418846
2023-08-23,5,1.3552,1.3518,1.3523197869101977,0.0034000000000000696,0.0028802130898022416
2023-08-24,6,1.3565,1.3518,1.3524237442922373,0.0047000000000001485,0.00407625570776271
2023-08-25,7,1.3606,1.3518,1.352527701674277,0.008800000000000141,0.008072298325723093
2023-08-18,1,1.3552,1.3524,1.3525047112462008,0.0027999999999999137,0.0026952887537992076
2023-08-21,2,1.3543,1.3524,1.3526094224924012,0.0019000000000000128,0.0016905775075988227
2023-08-22,3,1.3549,1.3524,1.352714133738602,0.0024999999999999467,0.0021858662613980506
2023-08-23,4,1.3552,1.3524,1.3528188449848024,0.0027999999999999137,0.0023811550151975336
2023-08-24,5,1.3565,1.3524,1.3529235562310031,0.0040999999999999925,0.0035764437689969064
2023-08-25,6,1.3606,1.3524,1.3530282674772036,0.008199999999999985,0.007571732522796415
2023-08-28,7,1.3596,1.3524,1.3531329787234043,0.007199999999999873,0.006467021276595597
2023-08-21,1,1.3543,1.3552,1.3553088012139605,-0.0008999999999999009,-0.0010088012139604086
2023-08-22,2,1.3549,1.3552,1.355417602427921,-0.00029999999999996696,-0.0005176024279209823
2023-08-23,3,1.3552,1.3552,1.3555264036418817,0.0,-0.0003264036418817451
2023-08-24,4,1.3565,1.3552,1.3556352048558422,0.0013000000000000789,0.0008647951441578261
2023-08-25,5,1.3606,1.3552,1.3557440060698027,0.005400000000000071,0.004855993930197311
2023-08-28,6,1.3596,1.3552,1.3558528072837632,0.0043999999999999595,0.0037471927162366914
2023-08-29,7,1.3593,1.3552,1.3559616084977237,0.0040999999999999925,0.0033383915022762167
2023-08-22,1,1.3549,1.3543,1.3544072727272727,0.0005999999999999339,0.0004927272727273113
2023-08-23,2,1.3552,1.3543,1.3545145454545455,0.0008999999999999009,0.0006854545454544336
2023-08-24,3,1.3565,1.3543,1.3546218181818181,0.0021999999999999797,0.00187818181818189
2023-08-25,4,1.3606,1.3543,1.354729090909091,0.006299999999999972,0.005870909090909038
2023-08-28,5,1.3596,1.3543,1.3548363636363636,0.00529999999999986,0.004763636363636303
2023-08-29,6,1.3593,1.3543,1.3549436363636365,0.004999999999999893,0.004356363636363492
2023-08-30,7,1.3535,1.3543,1.355050909090909,-0.0008000000000001339,-0.0015509090909091583
2023-08-23,1,1.3552,1.3549,1.3550080181543116,0.00029999999999996696,0.0001919818456883604
2023-08-24,2,1.3565,1.3549,1.3551160363086232,0.0016000000000000458,0.0013839636913768327
2023-08-25,3,1.3606,1.3549,1.355224054462935,0.005700000000000038,0.005375945537064997
2023-08-28,4,1.3596,1.3549,1.3553320726172466,0.0046999999999999265,0.004267927382753278
2023-08-29,5,1.3593,1.3549,1.3554400907715582,0.0043999999999999595,0.0038599092284417047
2023-08-30,6,1.3535,1.3549,1.3555481089258699,-0.0014000000000000679,-0.002048108925869929
2023-08-31,7,1.3531,1.3549,1.3556561270801815,-0.0018000000000000238,-0.0025561270801814917
2023-08-24,1,1.3565,1.3552,1.3553083081570996,0.0013000000000000789,0.0011916918429004664
2023-08-25,2,1.3606,1.3552,1.3554166163141994,0.005400000000000071,0.005183383685800624
2023-08-28,3,1.3596,1.3552,1.355524924471299,0.0043999999999999595,0.0040750755287009
2023-08-29,4,1.3593,1.3552,1.3556332326283989,0.0040999999999999925,0.0036667673716010984
2023-08-30,5,1.3535,1.3552,1.3557415407854985,-0.0017000000000000348,-0.0022415407854985414
2023-08-31,6,1.3531,1.3552,1.355849848942598,-0.0020999999999999908,-0.00274984894259811
2023-09-01,7,1.358,1.3552,1.355958157099698,0.0028000000000001357,0.002041842900302182
2023-08-25,1,1.3606,1.3565,1.3566101055806938,0.0040999999999999925,0.003989894419306195
2023-08-28,2,1.3596,1.3565,1.3567202111613876,0.0030999999999998806,0.002879788838612285
2023-08-29,3,1.3593,1.3565,1.3568303167420814,0.0027999999999999137,0.00246968325791852
2023-08-30,4,1.3535,1.3565,1.3569404223227752,-0.0030000000000001137,-0.003440422322775305
2023-08-31,5,1.3531,1.3565,1.357050527903469,-0.0034000000000000696,-0.003950527903469059
2023-09-01,6,1.358,1.3565,1.3571606334841628,0.0015000000000000568,0.0008393665158372698
